iIdx,jIdx,sim
9244,15115,0.994212
9244,10770,0.993241
9244,20103,0.993201
9244,9970,0.993078
9244,14476,0.992578
9244,9666,0.991758
9244,9425,0.991012
9244,20532,0.990969
7843,14845,1.000000
7843,10633,1.000000
7843,14931,0.999955
7843,14972,0.999778
7843,11842,0.998556
7843,10501,0.998315
7843,10174,0.998280
7843,12393,0.997973
7843,19245,0.997964
7843,12644,0.997909
7843,15115,0.997551
7843,14977,0.997530
7843,12170,0.997457
7843,11018,0.997241
7843,9244,0.996558
7843,11936,0.995293
7843,9324,0.994832
7843,9666,0.994314
7843,10360,0.993833
7843,11875,0.993631
4211,7846,1.000000
4211,16344,0.999755
4211,5963,0.999703
4211,18717,0.999406
4211,6642,0.999280
4211,7365,0.998745
4211,7819,0.998586
4211,11654,0.997798
4211,6205,0.997230
4211,6267,0.996761
4211,13564,0.996478
4211,4729,0.996321
4211,8927,0.996097
4211,15220,0.995904
4211,10124,0.995615
4211,5145,0.995563
4211,7000,0.995022
4211,10242,0.994620
4211,5282,0.994576
4211,18963,0.994396
7682,8261,0.999646
7682,8041,0.999229
7682,8187,0.998891
7682,9586,0.997248
7682,8157,0.997070
7682,9265,0.994937
7682,7709,0.994878
7682,7706,0.994490
7682,12350,0.992620
7682,13220,0.989827
7682,8542,0.988787
7682,7843,0.986025
7682,9667,0.983644
7682,10074,0.982987
7682,7756,0.981981
7682,11880,0.981981
7682,13778,0.980951
7682,7890,0.980444
7682,8108,0.980434
7682,12333,0.980061
17081,18743,0.997530
17081,17476,0.997091
17081,25190,0.987655
17081,17400,0.977688
460,20602,1.000000
460,15814,1.000000
460,29382,0.999720
460,12026,0.999406
460,17626,0.998768
460,11501,0.998350
460,25223,0.998187
460,16585,0.998165
460,8454,0.997904
460,16783,0.997869
460,13598,0.997782
460,15023,0.997683
460,11049,0.997571
460,25018,0.997499
460,9147,0.997375
460,13925,0.997176
460,20034,0.997137
460,18293,0.997091
460,1681,0.997070
460,15382,0.996846
2120,23702,1.000000
2120,21909,1.000000
2120,8313,1.000000
2120,11812,1.000000
2120,6532,1.000000
2120,10246,0.999315
2120,16553,0.998937
2120,6417,0.998885
2120,14931,0.998661
2120,10771,0.998632
2120,4200,0.998478
2120,11922,0.998464
2120,5683,0.998452
2120,16091,0.998424
2120,7646,0.998353
2120,12626,0.998256
2120,4724,0.998234
2120,9871,0.998028
2120,7090,0.998012
2120,2800,0.997973
4424,6739,1.000000
4424,9264,1.000000
4424,6094,0.998268
4424,5810,0.997343
4424,10053,0.997080
4424,8789,0.996476
4424,15530,0.996273
4424,12352,0.995871
4424,9822,0.995315
4424,13995,0.995305
4424,5923,0.995039
4424,9667,0.992915
4424,5009,0.992578
4424,5272,0.992543
4424,9265,0.992543
4424,4929,0.992153
4424,11899,0.992062
4424,8990,0.991837
4424,7201,0.990867
4424,11071,0.990475
4590,5302,0.999546
4590,5048,0.998398
4590,11206,0.997212
4590,5586,0.996885
4590,6384,0.996803
4590,5803,0.996558
4590,13725,0.996558
4590,5808,0.996531
4590,5848,0.996332
4590,8756,0.996067
4590,9840,0.995964
4590,9265,0.995383
4590,13827,0.995101
4590,7673,0.994135
4590,5009,0.993789
4590,7024,0.992970
4590,9425,0.992543
4590,6700,0.991807
4590,4975,0.991536
4590,4929,0.991447
4729,14633,0.998612
4729,12838,0.998507
4729,12546,0.998072
4729,5516,0.997810
4729,5870,0.995579
4729,6032,0.994552
4729,7090,0.994328
4729,12763,0.993789
4729,6127,0.993763
4729,7066,0.993554
4729,9822,0.993266
4729,6625,0.992855
4729,8157,0.992490
4729,10246,0.992395
4729,15207,0.989691
4729,11618,0.989522
4729,8187,0.988239
4729,22959,0.988076
4729,5887,0.986928
4729,5232,0.986491
13825,21909,0.998028
13825,16049,0.997657
13825,14146,0.997249
13825,18532,0.996558
13825,15922,0.995652
13825,18067,0.989597
13825,19251,0.980908
13825,19052,0.976296
13825,15892,0.967352
13825,14821,0.961074
13825,14931,0.925741
5456,13072,1.000000
5456,6766,0.997059
5456,7038,0.996741
5456,7003,0.996478
5456,8157,0.996024
5456,15681,0.995036
5456,7739,0.994589
5456,11922,0.993266
5456,15892,0.993009
5456,8004,0.991419
5456,5730,0.991240
5456,6204,0.990830
5456,8400,0.990646
5456,7531,0.989768
5456,12782,0.988476
5456,6590,0.987956
5456,13575,0.987931
5456,10053,0.987872
5456,7303,0.987779
5456,5553,0.986148
14791,18767,1.000000
14791,20331,0.997417
14791,19000,0.994580
14791,15699,0.994432
14791,14977,0.994135
14791,16540,0.991457
14791,18963,0.988210
14791,16049,0.988134
14791,15557,0.976946
14791,16545,0.963667
6635,13575,0.998768
6635,7531,0.995943
6635,11618,0.981394
6635,12541,0.962303
6635,8789,0.960854
6635,8886,0.927808
6635,7066,0.925305
6635,10916,0.920942
6635,9862,0.892251
6635,9274,0.879021
12546,12626,0.997195
12546,15699,0.996296
12546,16592,0.994642
12546,13237,0.994449
12546,13110,0.992211
12546,14931,0.990164
12546,14397,0.989255
12546,14944,0.988181
12546,14977,0.983938
12546,14791,0.983937
12546,18067,0.981879
12546,13477,0.979258
12546,17292,0.977530
12546,16220,0.973794
12546,17644,0.965144
12546,16553,0.965114
12546,15892,0.962905
12546,12782,0.943654
12546,14934,0.942809
12546,14124,0.920358
2972,11647,0.999949
2972,6601,0.999123
2972,14972,0.998615
2972,11722,0.998531
2972,9364,0.998516
2972,12631,0.998515
2972,11936,0.998507
2972,12380,0.998421
2972,16631,0.998255
2972,6094,0.998160
2972,10655,0.997968
2972,7846,0.997940
2972,5679,0.997940
2972,3098,0.997909
2972,7997,0.997846
2972,6727,0.997779
2972,11922,0.997775
2972,11831,0.997657
2972,4590,0.997565
2972,22044,0.997530
12763,18832,0.994937
12763,13167,0.991342
12763,19245,0.985037
12763,13827,0.984912
14821,18067,0.993859
14821,16049,0.972363
1728,11136,1.000000
1728,25155,1.000000
1728,15530,1.000000
1728,15654,0.999552
1728,20320,0.999548
1728,21499,0.999205
1728,25150,0.999077
1728,14392,0.998855
1728,31083,0.998855
1728,10978,0.998756
1728,15300,0.998668
1728,12961,0.998646
1728,14420,0.998638
1728,7462,0.998615
1728,11243,0.998582
1728,13336,0.998507
1728,7569,0.998411
1728,13892,0.998361
1728,10940,0.998310
1728,7422,0.998269
1778,2420,1.000000
1778,2573,0.998727
1778,2199,0.998690
1778,6924,0.998393
1778,3972,0.998001
1778,8739,0.997934
1778,2396,0.997810
1778,18832,0.996205
1778,1901,0.995791
1778,2149,0.994440
1778,2463,0.992259
1778,2602,0.989783
1778,2022,0.989173
1778,1821,0.987946
1778,1892,0.987554
1778,6566,0.985651
1778,2465,0.983500
1778,7365,0.981081
1778,3804,0.979797
1778,3530,0.978790
3051,10364,0.998291
3051,3653,0.998221
3051,3309,0.998165
3051,5145,0.997779
3051,4809,0.997054
3051,5799,0.997054
3051,10154,0.996741
3051,5292,0.996067
3051,3790,0.995987
3051,9713,0.994937
3051,6611,0.994930
3051,3777,0.994884
3051,10978,0.994552
3051,6389,0.994496
3051,7610,0.993465
3051,8187,0.993333
3051,6566,0.993266
3051,12513,0.993266
3051,13081,0.993266
3051,10284,0.993220
5015,6766,1.000000
5015,13228,1.000000
5015,7610,0.998310
5015,12150,0.998280
5015,8542,0.998232
5015,9188,0.998232
5015,12782,0.998082
5015,5372,0.998005
5015,8544,0.997766
5015,8260,0.997683
5015,5702,0.997683
5015,8233,0.997612
5015,11133,0.997559
5015,9696,0.997375
5015,5848,0.997355
5015,7304,0.997217
5015,13072,0.997137
5015,5773,0.997070
5015,5456,0.996829
5015,8807,0.996626
6618,14233,1.000000
6618,9264,1.000000
6618,12392,1.000000
6618,11982,0.997975
6618,10039,0.997952
6618,9518,0.996846
6618,11023,0.996419
6618,10294,0.993884
6618,10284,0.993274
6618,10201,0.991091
6618,11394,0.987595
6618,12390,0.985134
6618,7673,0.980723
6618,10393,0.973040
6618,8806,0.946436
6618,8807,0.941742
6618,9507,0.886259
6618,8819,0.860916
161,8187,1.000000
161,6061,0.999836
161,13240,0.999713
161,10655,0.999619
161,16463,0.999608
161,22378,0.998631
161,9080,0.998460
161,16493,0.998310
161,14476,0.998187
161,8260,0.998160
161,8899,0.997964
161,12961,0.997923
161,11618,0.997598
161,14595,0.997559
161,21304,0.997530
161,11501,0.997446
161,18565,0.997389
161,10702,0.997375
161,14116,0.997375
161,1921,0.997301
3593,7388,1.000000
3593,7328,0.999663
3593,10611,0.998835
3593,12026,0.998711
3593,13228,0.998315
3593,10770,0.998256
3593,8544,0.998165
3593,13046,0.998165
3593,8938,0.998028
3593,16220,0.998028
3593,11875,0.997973
3593,4997,0.997909
3593,8052,0.997844
3593,5426,0.997810
3593,11618,0.997731
3593,12633,0.997639
3593,9795,0.997572
3593,15681,0.997509
3593,18457,0.997457
3593,10369,0.997446
6427,10392,0.998315
6427,15324,0.998268
6427,15192,0.997609
6427,12541,0.997453
6427,9295,0.997241
6427,15023,0.996885
6427,14633,0.996531
6427,13728,0.996476
6427,8231,0.995664
6427,9324,0.995579
6427,13072,0.994638
6427,7153,0.994135
6427,10992,0.993559
6427,10836,0.993266
6427,7997,0.992960
6427,11323,0.992093
6427,12512,0.992088
6427,14631,0.991738
6427,19245,0.991468
6427,17489,0.991460
14977,18832,0.998503
14977,17038,0.998353
14977,16226,0.995920
14977,16220,0.990813
14977,16545,0.979512
14977,15530,0.977951
14977,19000,0.977093
14977,16553,0.975689
14977,15699,0.970362
14977,18963,0.940102
1821,14156,1.000000
1821,8410,1.000000
1821,15814,1.000000
1821,15785,0.998949
1821,23398,0.998845
1821,19014,0.998524
1821,17536,0.998404
1821,12020,0.998350
1821,30409,0.998309
1821,14146,0.998276
1821,14999,0.998115
1821,27757,0.998073
1821,15293,0.998045
1821,18814,0.998027
1821,29382,0.998005
1821,15192,0.997964
1821,17777,0.997940
1821,26098,0.997940
1821,14133,0.997940
1821,10214,0.997940
8898,13608,0.993953
8898,8899,0.988627
8898,12541,0.980659
8898,13678,0.975709
8898,13875,0.973845
8898,11543,0.967766
8898,12244,0.967226
8898,18762,0.967208
8898,9862,0.964110
8898,9244,0.960047
8898,9265,0.953688
8898,15324,0.948823
8898,11647,0.942214
8898,11188,0.934119
8898,11254,0.913186
8898,13783,0.898645
8898,18205,0.855224
8898,12351,0.853320
8898,9586,0.836211
8898,9274,0.830812
2763,25180,1.000000
2763,16631,0.999970
2763,11543,0.999730
2763,12473,0.999663
2763,12664,0.999280
2763,5790,0.998661
2763,19425,0.997952
2763,7486,0.997683
2763,5593,0.997624
2763,8939,0.997530
2763,11188,0.997164
2763,16233,0.997037
2763,18063,0.996597
2763,6032,0.996156
2763,11875,0.996126
2763,8542,0.995868
2763,6257,0.995860
2763,9425,0.995439
2763,12753,0.995196
2763,4739,0.994533
12631,14552,0.992137
12631,18832,0.992006
41,17401,1.000000
41,16783,0.999671
41,7549,0.999229
41,8261,0.999041
41,11712,0.998891
41,12751,0.998731
41,26255,0.998615
41,2591,0.998576
41,16552,0.998556
41,918,0.998411
41,17536,0.998409
41,11314,0.998404
41,15814,0.998404
41,21709,0.998404
41,22593,0.998388
41,6752,0.998353
41,11831,0.998209
41,18755,0.998073
41,23009,0.997979
41,26098,0.997940
7204,7673,1.000000
7204,10360,0.999703
7204,17416,0.999222
7204,9558,0.998574
7204,11049,0.998086
7204,7303,0.998002
7204,9586,0.997164
7204,12391,0.997111
7204,9049,0.997039
7204,7843,0.995842
7204,8739,0.994878
7204,10392,0.994379
7204,14791,0.993940
7204,9833,0.992783
7204,10294,0.992523
7204,10124,0.992159
7204,11982,0.991604
7204,11785,0.991424
7204,8789,0.991344
7204,20331,0.991229
10416,12391,0.998855
10416,13922,0.998632
10416,14373,0.997940
10416,13081,0.997530
10416,15699,0.995039
10416,13925,0.994653
10416,11785,0.993546
10416,14931,0.990458
10416,11071,0.989245
10416,14977,0.987260
10416,10501,0.987206
10416,24704,0.985702
10416,11023,0.985236
10416,11982,0.975852
10416,16585,0.928585
10416,13545,0.908077
5921,6112,0.992135
5921,6054,0.974527
7388,8887,0.999842
7388,13336,0.998507
7388,7997,0.998232
7388,7586,0.995984
7388,7549,0.995403
7388,23984,0.995249
7388,8041,0.994807
7388,7647,0.993854
7388,13678,0.993289
7388,9274,0.992957
7388,7422,0.992706
7388,11588,0.989778
7388,7438,0.988602
7388,11206,0.985663
7388,12351,0.985337
7388,18762,0.981329
7388,8846,0.981249
7388,18063,0.979611
7388,7486,0.977906
7388,11642,0.974061
6642,9839,1.000000
6642,12380,0.999970
6642,9713,0.998656
6642,12392,0.998531
6642,8756,0.998314
6642,9835,0.998273
6642,11785,0.998160
6642,12391,0.998138
6642,6785,0.997923
6642,9685,0.997833
6642,14124,0.997669
6642,18067,0.997234
6642,10322,0.996597
6642,13922,0.995156
6642,10364,0.994369
6642,8938,0.993984
6642,10416,0.993884
6642,14233,0.993854
6642,13925,0.993833
6642,10154,0.993812
4975,15496,1.000000
4975,15620,1.000000
4975,25018,1.000000
4975,21757,1.000000
4975,9147,1.000000
4975,15085,1.000000
4975,5265,0.999974
4975,29263,0.998646
4975,12838,0.998631
4975,9953,0.998424
4975,9920,0.998366
4975,8004,0.998310
4975,11501,0.998310
4975,25180,0.998280
4975,8926,0.998073
4975,11922,0.997982
4975,8421,0.997958
4975,8454,0.997940
4975,23823,0.997861
4975,5881,0.997841
9871,11133,0.994356
9871,13545,0.992204
9871,13167,0.988937
9871,12763,0.987983
9871,11207,0.978502
9871,10426,0.977286
9871,13543,0.975948
9871,10495,0.968364
9871,13678,0.966781
9871,13564,0.963965
9871,10074,0.960830
9871,13494,0.949813
9871,11618,0.934081
9871,13578,0.932619
9871,9970,0.916402
9871,11070,0.894441
9871,13081,0.884995
6092,11444,1.000000
6092,6813,0.996558
6092,7739,0.994692
6092,10124,0.994493
6092,8187,0.993712
6092,9726,0.990038
6092,6365,0.989827
6092,7673,0.988829
6092,11053,0.985514
6092,7261,0.984784
6092,11880,0.984332
6092,13827,0.982467
6092,10201,0.982467
6092,9265,0.982354
6092,8789,0.982188
6092,8818,0.982117
6092,6566,0.981156
6092,7364,0.981156
6092,6625,0.979827
6092,11771,0.979801
6360,9558,0.994785
6360,9108,0.994325
6360,6417,0.987024
6360,7201,0.984613
6360,7199,0.968450
6360,11023,0.968450
7733,11459,0.999703
7733,7846,0.998115
7733,10124,0.997940
7733,10039,0.997793
7733,13545,0.997530
7733,8233,0.996885
7733,8041,0.996635
7733,9040,0.995755
7733,8157,0.995532
7733,10284,0.993854
7733,17476,0.993524
7733,8004,0.993465
7733,14821,0.993266
7733,11880,0.993217
7733,16366,0.992489
7733,13827,0.992278
7733,9187,0.992175
7733,7786,0.992006
7733,9117,0.991837
7733,7739,0.990205
2644,9959,1.000000
2644,20532,0.999837
2644,11029,0.999711
2644,9169,0.999548
2644,14934,0.999384
2644,15679,0.999025
2644,15557,0.998971
2644,2855,0.998927
2644,14397,0.998524
2644,5015,0.998234
2644,12616,0.998160
2644,10093,0.997865
2644,6739,0.997758
2644,9835,0.997509
2644,9324,0.997264
2644,9525,0.997059
2644,16226,0.996974
2644,12763,0.996890
2644,15192,0.996802
2644,14850,0.996717
1366,14079,0.999958
1366,7766,0.998833
1366,11029,0.998404
1366,6532,0.998270
1366,15034,0.998073
1366,12591,0.997952
1366,12393,0.997639
1366,13768,0.997639
1366,3370,0.997598
1366,14476,0.997538
1366,9645,0.997494
1366,15557,0.997457
1366,3707,0.997241
1366,10501,0.997091
1366,10631,0.996635
1366,16585,0.996558
1366,11150,0.995922
1366,19000,0.995453
1366,14977,0.995305
1366,4201,0.995196
11337,13725,0.969038
11337,13446,0.960114
11337,11459,0.941518
11337,11949,0.930484
11337,13534,0.929182
11337,14687,0.894630
11337,12352,0.887667
11337,13545,0.834497
11337,13167,0.795050
39,13995,1.000000
39,8391,1.000000
39,17680,1.000000
39,30109,0.999575
39,18152,0.998948
39,17556,0.998826
39,20928,0.998697
39,8410,0.998625
39,25211,0.998625
39,10093,0.998557
39,22891,0.998464
39,23984,0.998427
39,10214,0.998404
39,15590,0.998404
39,16822,0.998353
39,22905,0.998353
39,16613,0.998123
39,10611,0.998116
39,7385,0.998115
39,15814,0.998115
1027,7073,0.999874
1027,5593,0.999384
1027,11654,0.999245
1027,6041,0.999229
1027,13543,0.998705
1027,7090,0.998697
1027,11337,0.998314
1027,18071,0.998288
1027,4434,0.998268
1027,8348,0.998205
1027,3603,0.998115
1027,7879,0.998115
1027,13575,0.998074
1027,10340,0.998072
1027,8273,0.997779
1027,12017,0.997735
1027,11136,0.997301
1027,12350,0.997248
1027,7944,0.996721
1027,15614,0.996558
3650,6997,1.000000
3650,5265,1.000000
3650,10992,1.000000
3650,10611,0.998835
3650,5027,0.998826
3650,4590,0.998749
3650,13728,0.998690
3650,18458,0.998478
3650,9070,0.998353
3650,8260,0.998160
3650,5923,0.998115
3650,5803,0.998097
3650,9264,0.998073
3650,6451,0.998073
3650,6763,0.998045
3650,11842,0.998028
3650,13598,0.998028
3650,6662,0.997972
3650,10417,0.997965
3650,11071,0.997952
5790,6365,1.000000
5790,11477,1.000000
5790,11444,1.000000
5790,9518,1.000000
5790,11812,1.000000
5790,20194,0.987135
5790,6092,0.981023
5790,20198,0.910182
5790,11459,0.820724
3719,12420,1.000000
3719,6434,0.996885
3719,4739,0.994845
3719,5683,0.994547
3719,6054,0.994305
3719,6439,0.993848
3719,3978,0.991144
3719,4696,0.990685
3719,3804,0.975098
369,11982,1.000000
369,16226,0.999938
369,16233,0.999570
369,14977,0.998115
369,14758,0.998115
369,6347,0.997990
369,7766,0.997952
369,16091,0.997921
369,19014,0.997609
369,13316,0.997509
369,10992,0.997164
369,3777,0.996593
369,10124,0.996584
369,15922,0.996558
369,3823,0.996116
369,13658,0.996116
369,10795,0.996007
369,9200,0.995690
369,15681,0.995164
369,2854,0.995050
11982,14146,0.999975
11982,12782,0.999958
11982,12380,0.998902
11982,16220,0.998761
11982,13110,0.998656
11982,12626,0.998464
11982,14977,0.998300
11982,21757,0.997940
11982,14156,0.997869
11982,14397,0.997641
11982,14972,0.994832
11982,12512,0.993884
11982,13728,0.993854
11982,13925,0.993819
11982,14133,0.993712
11982,12164,0.993505
11982,14944,0.993080
11982,12391,0.992586
11982,13477,0.992556
11982,15496,0.992131
12961,18063,0.975061
6532,9518,1.000000
6532,11304,0.967620
6532,20194,0.967620
6532,9667,0.960769
6532,11812,0.943456
6532,11444,0.899229
6532,17466,0.814092
6532,11445,0.782691
6532,6608,0.750555
13577,15892,0.911550
10551,13925,0.984842
10551,14931,0.984503
10551,13081,0.984404
10551,11911,0.982946
10551,11785,0.982473
10551,12546,0.979267
10551,14977,0.972562
10551,11982,0.969195
10551,13728,0.916246
5263,12541,1.000000
5263,5506,0.998531
5263,6439,0.998366
5263,8273,0.997858
5263,13260,0.997778
5263,8542,0.997766
5263,8348,0.997097
5263,7682,0.996156
5263,11136,0.994937
5263,7095,0.994177
5263,6948,0.992543
5263,14748,0.991217
5263,9666,0.986667
5263,11254,0.986659
5263,15192,0.984732
5263,9425,0.983553
5263,6092,0.983102
5263,6542,0.982414
5263,5383,0.982305
5263,12046,0.981147
10770,13228,1.000000
10770,25180,1.000000
10770,11501,0.998028
10770,10973,0.997940
10770,13783,0.997793
10770,15207,0.997509
10770,11622,0.997375
10770,14944,0.997347
10770,11982,0.995712
10770,10940,0.995543
10770,13237,0.995215
10770,10916,0.994638
10770,12664,0.994475
10770,14977,0.993960
10770,19425,0.993882
10770,16220,0.993813
10770,12430,0.991210
10770,23702,0.990792
10770,17400,0.990792
10770,13110,0.990404
5593,9425,0.998801
5593,6439,0.998507
5593,9920,0.998160
5593,21499,0.998045
5593,8739,0.997869
5593,13046,0.997683
5593,6842,0.997447
5593,6884,0.995893
5593,14576,0.994398
5593,9751,0.994281
5593,13608,0.993712
5593,6337,0.993615
5593,6924,0.993267
5593,5730,0.993218
5593,11545,0.993201
5593,10770,0.992483
5593,12430,0.992259
5593,11188,0.992122
5593,11133,0.991786
5593,5870,0.991189
116,6061,0.999902
116,11133,0.999878
116,10123,0.999720
116,14758,0.999229
116,21762,0.998971
116,3978,0.998835
116,16275,0.998645
116,10246,0.998631
116,10006,0.998531
116,6990,0.998480
116,12026,0.998404
116,12664,0.998404
116,6347,0.998142
116,5870,0.997685
116,12352,0.997241
116,8938,0.996937
116,13110,0.996764
116,21122,0.996523
116,5078,0.996406
116,11029,0.995910
8926,11188,0.997446
8926,9274,0.986306
8926,9244,0.981742
8926,12392,0.948367
1182,22665,0.999970
1182,12184,0.999970
1182,14864,0.999937
1182,14633,0.998846
1182,14146,0.998828
1182,6360,0.998812
1182,14156,0.998646
1182,3688,0.998632
1182,9645,0.998515
1182,19251,0.998366
1182,1681,0.998361
1182,18832,0.998278
1182,12201,0.998255
1182,11831,0.998028
1182,13074,0.998005
1182,16573,0.997940
1182,18776,0.997917
1182,1921,0.997285
1182,8351,0.997249
1182,12473,0.997082
5272,7549,1.000000
5272,14931,0.999767
5272,8514,0.999498
5272,18762,0.998707
5272,23811,0.998519
5272,14595,0.998411
5272,9108,0.998280
5272,10417,0.998165
5272,13658,0.998115
5272,7507,0.998028
5272,20945,0.997952
5272,6061,0.997641
5272,9871,0.997639
5272,6807,0.997564
5272,16463,0.997530
5272,8010,0.997509
5272,8454,0.997241
5272,10093,0.997241
5272,10360,0.997241
5272,13925,0.997241
10447,12380,0.997780
10447,12546,0.994595
10447,11785,0.994236
10447,15699,0.992051
10447,14977,0.989901
10447,12392,0.989118
10447,14791,0.984365
10447,12626,0.981245
10447,11949,0.981156
10447,11982,0.980067
10447,14124,0.959121
10447,14850,0.938103
10447,11023,0.886917
10447,14972,0.866626
10447,10495,0.852920
925,13816,1.000000
925,11911,1.000000
925,20132,1.000000
925,13110,0.999703
925,14146,0.998971
925,4698,0.998412
925,16062,0.998404
925,16165,0.998360
925,7352,0.998072
925,14931,0.997929
925,12184,0.997923
925,9374,0.997861
925,11772,0.997693
925,15023,0.997630
925,27039,0.997587
925,10416,0.997509
925,12616,0.997308
925,8391,0.997241
925,19000,0.997076
925,5702,0.996885
4481,9626,0.998310
4481,6924,0.998276
4481,7153,0.997587
4481,11206,0.997457
4481,5848,0.996383
4481,15034,0.995579
4481,5810,0.995222
4481,12631,0.994440
4481,11213,0.994135
4481,13728,0.993876
4481,5009,0.992651
4481,7364,0.992559
4481,9525,0.991819
4481,5263,0.991771
4481,15681,0.991758
4481,9385,0.991417
4481,4929,0.990623
4481,6127,0.990375
4481,7234,0.990069
4481,9558,0.989548
3917,5551,0.998910
3917,11949,0.998404
3917,5242,0.998258
3917,7709,0.998187
3917,8749,0.997915
3917,6542,0.997880
3917,9188,0.997567
3917,12017,0.997457
3917,12626,0.997054
3917,5416,0.996378
3917,8938,0.995153
3917,5445,0.994832
3917,13545,0.994692
3917,7673,0.994226
3917,7199,0.993392
3917,4870,0.993381
3917,6417,0.993056
3917,4371,0.992243
3917,8739,0.991787
3917,5078,0.991750
3158,7846,1.000000
3158,5839,0.998930
3158,11875,0.998350
3158,6813,0.997509
3158,5963,0.997241
3158,5027,0.997241
3158,5078,0.996558
3158,7364,0.996558
3158,5486,0.996503
3158,7199,0.996478
3158,4987,0.996156
3158,16049,0.995712
3158,5848,0.995249
3158,16120,0.994850
3158,5302,0.994536
3158,9070,0.994104
3158,6590,0.993266
3158,4957,0.992891
3158,3659,0.991807
3158,4607,0.991484
2831,11474,1.000000
2831,10992,1.000000
2831,11397,1.000000
2831,14821,1.000000
2831,11692,1.000000
2831,19251,1.000000
2831,13228,0.999949
2831,5471,0.999884
2831,6318,0.999842
2831,3370,0.999842
2831,12026,0.999499
2831,11507,0.999484
2831,4656,0.998930
2831,12838,0.998886
2831,4434,0.998314
2831,6785,0.998253
2831,15207,0.998165
2831,6752,0.998115
2831,12340,0.998028
2831,14944,0.998013
4855,11899,0.999713
4855,11842,0.999280
4855,10152,0.998954
4855,10392,0.998507
4855,15496,0.998321
4855,7338,0.998321
4855,14791,0.998321
4855,20147,0.998321
4855,12164,0.998191
4855,10416,0.997940
4855,10570,0.997940
4855,11459,0.997685
4855,28368,0.997540
4855,10294,0.997499
4855,14420,0.997319
4855,11712,0.996953
4855,11618,0.996708
4855,14633,0.996624
4855,21757,0.996111
4855,15192,0.995922
6969,11539,0.999923
6969,22593,0.999025
6969,11982,0.998638
6969,16553,0.998313
6969,10161,0.998273
6969,9696,0.998232
6969,7101,0.997885
6969,9507,0.997195
6969,8313,0.995996
6969,10633,0.995813
6969,12664,0.994296
6969,7225,0.994295
6969,8157,0.993712
6969,13922,0.993590
6969,11213,0.993465
6969,8311,0.993067
6969,13783,0.992482
6969,7706,0.991601
6969,9274,0.991406
6969,7095,0.990451
8231,9299,0.984356
8231,9586,0.960271
8231,13228,0.936034
8231,12333,0.920575
8231,11254,0.901660
8231,8313,0.899867
8231,9274,0.891299
8231,13678,0.887243
8231,8348,0.887149
8231,8273,0.886789
8231,13905,0.872872
8231,9862,0.866184
8231,8400,0.866069
8231,8233,0.845578
8231,11003,0.836083
8231,8542,0.822471
8231,9244,0.819167
8231,11647,0.776643
8231,8887,0.740557
8231,8886,0.644628
8181,8887,0.997685
8181,11421,0.990148
8181,8187,0.985458
8181,8886,0.984031
8181,23791,0.980687
8181,9751,0.962453
8181,16366,0.962449
8181,8233,0.939618
8181,9586,0.927839
8181,9274,0.914286
8181,10201,0.913962
8181,10074,0.912871
8181,9265,0.892753
8181,8311,0.882121
8181,9822,0.877902
8181,9755,0.862413
8181,9862,0.862170
8181,8231,0.827340
8181,8789,0.823970
8181,9626,0.815374
3440,11397,1.000000
3440,19425,1.000000
3440,7646,0.999949
3440,7199,0.999703
3440,3603,0.998929
3440,6112,0.998632
3440,9548,0.998619
3440,6081,0.998464
3440,7201,0.998280
3440,19251,0.998279
3440,7225,0.998279
3440,9711,0.998051
3440,10393,0.997952
3440,9507,0.997810
3440,5750,0.997781
3440,15922,0.997544
3440,3510,0.997249
3440,3801,0.996868
3440,16049,0.996708
3440,7304,0.996016
9920,11501,1.000000
9920,12170,0.998165
9920,12392,0.997516
9920,13228,0.993812
9920,12782,0.993266
9920,15821,0.993266
9920,18565,0.992781
9920,10322,0.992578
9920,10154,0.992122
9920,15496,0.991819
9920,10369,0.991819
9920,11188,0.989997
9920,13289,0.984901
9920,10294,0.982507
9920,11982,0.982251
9920,13783,0.981133
9920,15892,0.975048
9920,10201,0.974901
9920,10246,0.972538
9920,12244,0.969721
4210,7775,0.999025
4210,5263,0.997587
4210,6308,0.996067
4210,14687,0.995623
4210,13069,0.995532
4210,5839,0.994100
4210,6403,0.994100
4210,4382,0.989949
4210,15911,0.988287
4210,9626,0.987658
4210,5790,0.986928
4210,5810,0.985056
4210,6566,0.985025
4210,5713,0.984896
4210,9762,0.981156
4210,6766,0.981156
4210,4764,0.978636
4210,11070,0.977586
4210,4854,0.976624
4210,7843,0.976376
3617,3644,0.988097
3617,4724,0.983078
3617,3947,0.975426
3617,4308,0.967849
3617,13778,0.960635
11477,11812,1.000000
11477,20198,1.000000
11477,20194,0.987135
11949,14977,0.997923
11949,17038,0.997091
11949,14850,0.994296
11949,12393,0.994240
11949,16226,0.993884
11949,18963,0.993551
11949,16220,0.991044
11949,12391,0.988889
11949,12546,0.986262
11949,14972,0.985157
11949,13827,0.985155
11949,15892,0.981796
11949,12380,0.969828
11949,11982,0.964070
11949,12392,0.962623
11949,14275,0.959568
11949,13477,0.947373
11949,13534,0.942147
11949,12390,0.915175
470,19251,1.000000
470,14864,1.000000
470,22905,1.000000
470,10192,1.000000
470,17695,0.999663
470,12794,0.999630
470,4279,0.999552
470,19631,0.999498
470,15654,0.999229
470,20147,0.999165
470,14397,0.998688
470,15293,0.998576
